Jurisdiction, Description, Taxable_Sales_and_Purchases, Row_Update_Indicator, QuarterDate
OTSEGO,Pharmaceutical and Medicine Manufacturing,114398.00,39202223254,2022-08-01
OTSEGO,Pharmaceutical and Medicine Manufacturing,107662.00,39202233254,2022-11-01
OTSEGO,Pharmaceutical and Medicine Manufacturing,74532.00,39202243254,2022-02-01
OTSEGO,Pharmaceutical and Medicine Manufacturing,106394.00,39202313254,2023-05-01
OTSEGO,Pharmaceutical and Medicine Manufacturing,117867.00,39202323254,2023-08-01
OTSEGO,Pharmaceutical and Medicine Manufacturing,94022.00,39202333254,2023-11-01
OTSEGO,Pharmaceutical and Medicine Manufacturing,99500.00,39202343254,2023-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,81108.00,40201413254,2014-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,72746.00,40201423254,2014-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,82393.00,40201433254,2014-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,91641.00,40201443254,2014-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,111425.00,40201513254,2015-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,102242.00,40201523254,2015-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,76586.00,40201533254,2015-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,90435.00,40201543254,2015-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,229424.00,40201613254,2016-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,243720.00,40201623254,2016-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,254459.00,40201633254,2016-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,225080.00,40201643254,2016-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,233735.00,40201713254,2017-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,296920.00,40201723254,2017-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,562541.00,40201733254,2017-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,828699.00,40201743254,2017-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,789354.00,40201813254,2018-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,760480.00,40201823254,2018-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,814330.00,40201833254,2018-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,873716.00,40201843254,2018-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,872136.00,40201913254,2019-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,870825.00,40201923254,2019-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,895959.00,40201933254,2019-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1052118.00,40201943254,2019-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,854325.00,40202013254,2020-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1074851.00,40202023254,2020-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,963757.00,40202033254,2020-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1219960.00,40202043254,2020-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,901082.00,40202113254,2021-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1716495.00,40202123254,2021-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1720774.00,40202133254,2021-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,921681.00,40202143254,2021-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,888714.00,40202213254,2022-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1101354.00,40202223254,2022-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1249145.00,40202233254,2022-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1338068.00,40202243254,2022-02-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1134258.00,40202313254,2023-05-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1610282.00,40202323254,2023-08-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,2144822.00,40202333254,2023-11-01
PUTNAM,Pharmaceutical and Medicine Manufacturing,1453431.00,40202343254,2023-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,748852.00,41201413254,2014-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1360564.00,41201423254,2014-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1067853.00,41201433254,2014-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1774559.00,41201443254,2014-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1567245.00,41201513254,2015-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1849849.00,41201523254,2015-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1585276.00,41201533254,2015-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1627957.00,41201543254,2015-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,2064744.00,41201613254,2016-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,2231881.00,41201623254,2016-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1929772.00,41201633254,2016-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1629610.00,41201643254,2016-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,2304494.00,41201713254,2017-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1770824.00,41201723254,2017-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,842159.00,41201733254,2017-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,970895.00,41201743254,2017-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1459730.00,41201813254,2018-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1296350.00,41201823254,2018-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1035329.00,41201833254,2018-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,978577.00,41201843254,2018-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1742049.00,41201913254,2019-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1098697.00,41201923254,2019-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,958182.00,41201933254,2019-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1983081.00,41201943254,2019-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,921552.00,41202013254,2020-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1228742.00,41202023254,2020-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,936485.00,41202033254,2020-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1254180.00,41202043254,2020-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1034612.00,41202113254,2021-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1030755.00,41202123254,2021-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1018670.00,41202133254,2021-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,859115.00,41202143254,2021-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1202506.00,41202213254,2022-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,953750.00,41202223254,2022-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1147672.00,41202233254,2022-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,2076540.00,41202243254,2022-02-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1532105.00,41202313254,2023-05-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1651290.00,41202323254,2023-08-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1779990.00,41202333254,2023-11-01
RENSSELAER,Pharmaceutical and Medicine Manufacturing,1217962.00,41202343254,2023-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,8573537.00,42201413254,2014-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,8392641.00,42201423254,2014-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,9266372.00,42201433254,2014-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,8364978.00,42201443254,2014-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,8495755.00,42201513254,2015-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,8159542.00,42201523254,2015-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,7325635.00,42201533254,2015-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,7158378.00,42201543254,2015-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,6766621.00,42201613254,2016-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,6014095.00,42201623254,2016-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5837957.00,42201633254,2016-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,4979135.00,42201643254,2016-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,6102940.00,42201713254,2017-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,4835310.00,42201723254,2017-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5321594.00,42201733254,2017-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5530485.00,42201743254,2017-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,2371653.00,42201813254,2018-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,2526247.00,42201823254,2018-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,3087244.00,42201833254,2018-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,4028342.00,42201843254,2018-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,3823924.00,42201913254,2019-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5823672.00,42201923254,2019-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,4399866.00,42201933254,2019-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,4904277.00,42201943254,2019-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5479175.00,42202013254,2020-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5253694.00,42202023254,2020-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,4991538.00,42202033254,2020-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,4677549.00,42202043254,2020-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5983280.00,42202113254,2021-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5076261.00,42202123254,2021-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,7820213.00,42202133254,2021-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,7269139.00,42202143254,2021-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5712163.00,42202213254,2022-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5332051.00,42202223254,2022-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,4888423.00,42202233254,2022-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,7356845.00,42202243254,2022-02-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5114478.00,42202313254,2023-05-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,3746146.00,42202323254,2023-08-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,5739739.00,42202333254,2023-11-01
ROCKLAND,Pharmaceutical and Medicine Manufacturing,8077897.00,42202343254,2023-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,165575.00,43201413254,2014-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,120523.00,43201423254,2014-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,109688.00,43201433254,2014-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,81208.00,43201443254,2014-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,184168.00,43201513254,2015-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,128837.00,43201523254,2015-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,114004.00,43201533254,2015-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,180353.00,43201543254,2015-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,615677.00,43201613254,2016-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,602293.00,43201623254,2016-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,459727.00,43201633254,2016-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,443285.00,43201643254,2016-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,637405.00,43201713254,2017-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,505766.00,43201723254,2017-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,673356.00,43201733254,2017-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,410919.00,43201743254,2017-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,572596.00,43201813254,2018-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,466861.00,43201823254,2018-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,476895.00,43201833254,2018-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,498632.00,43201843254,2018-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,798058.00,43201913254,2019-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,596685.00,43201923254,2019-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,522162.00,43201933254,2019-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,292844.00,43201943254,2019-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,393613.00,43202013254,2020-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,388634.00,43202023254,2020-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,339337.00,43202033254,2020-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,289080.00,43202043254,2020-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,391105.00,43202113254,2021-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,444220.00,43202123254,2021-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,345338.00,43202133254,2021-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,389626.00,43202143254,2021-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,382474.00,43202213254,2022-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,469862.00,43202223254,2022-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,396845.00,43202233254,2022-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,433220.00,43202243254,2022-02-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,396199.00,43202313254,2023-05-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,490046.00,43202323254,2023-08-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,419819.00,43202333254,2023-11-01
SARATOGA,Pharmaceutical and Medicine Manufacturing,399591.00,43202343254,2023-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,77709.00,44201413254,2014-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,50347.00,44201423254,2014-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,48315.00,44201433254,2014-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,65203.00,44201443254,2014-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,77407.00,44201513254,2015-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,64638.00,44201523254,2015-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,61450.00,44201533254,2015-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,121518.00,44201543254,2015-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,223326.00,44201613254,2016-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,203066.00,44201623254,2016-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,187875.00,44201633254,2016-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,212634.00,44201643254,2016-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,193958.00,44201713254,2017-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,153907.00,44201723254,2017-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,198473.00,44201733254,2017-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,131729.00,44201743254,2017-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,224959.00,44201813254,2018-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,220599.00,44201823254,2018-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,164034.00,44201833254,2018-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,197791.00,44201843254,2018-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,298274.00,44201913254,2019-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,268369.00,44201923254,2019-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,227541.00,44201933254,2019-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,143663.00,44201943254,2019-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,157294.00,44202013254,2020-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,160777.00,44202023254,2020-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,148782.00,44202033254,2020-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,131307.00,44202043254,2020-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,159027.00,44202113254,2021-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,136468.00,44202123254,2021-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,119657.00,44202133254,2021-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,84733.00,44202143254,2021-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,113593.00,44202213254,2022-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,111570.00,44202223254,2022-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,107382.00,44202233254,2022-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,81228.00,44202243254,2022-02-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,99056.00,44202313254,2023-05-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,94288.00,44202323254,2023-08-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,112783.00,44202333254,2023-11-01
SCHENECTADY,Pharmaceutical and Medicine Manufacturing,102996.00,44202343254,2023-02-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,28626.00,45201413254,2014-05-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,25008.00,45201423254,2014-08-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,28625.00,45201433254,2014-11-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,20506.00,45201443254,2014-02-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,32554.00,45201513254,2015-05-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,105386.00,45201523254,2015-08-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,73158.00,45201533254,2015-11-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,55205.00,45201543254,2015-02-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,78552.00,45201613254,2016-05-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,100921.00,45201623254,2016-08-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,48001.00,45201633254,2016-11-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,48058.00,45201643254,2016-02-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,76203.00,45201713254,2017-05-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,86261.00,45201723254,2017-08-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,55001.00,45201733254,2017-11-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,44983.00,45201743254,2017-02-01
SCHOHARIE,Pharmaceutical and Medicine Manufacturing,83122.00,45201813254,2018-05-01
