Jurisdiction, Description, Taxable_Sales_and_Purchases, Row_Update_Indicator, QuarterDate
OTSEGO,Medical Equipment and Supplies Manufacturing,224486.00,39202233391,2022-11-01
OTSEGO,Medical Equipment and Supplies Manufacturing,89164.00,39202243391,2022-02-01
OTSEGO,Medical Equipment and Supplies Manufacturing,126191.00,39202313391,2023-05-01
OTSEGO,Medical Equipment and Supplies Manufacturing,106939.00,39202323391,2023-08-01
OTSEGO,Medical Equipment and Supplies Manufacturing,140501.00,39202333391,2023-11-01
OTSEGO,Medical Equipment and Supplies Manufacturing,117181.00,39202343391,2023-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,378240.00,40201413391,2014-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,517301.00,40201423391,2014-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,215844.00,40201433391,2014-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,207605.00,40201443391,2014-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,196849.00,40201513391,2015-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,197833.00,40201523391,2015-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,182097.00,40201533391,2015-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,274071.00,40201543391,2015-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,632412.00,40201613391,2016-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,288264.00,40201623391,2016-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,432993.00,40201633391,2016-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,680798.00,40201643391,2016-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,729764.00,40201713391,2017-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,748339.00,40201723391,2017-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,865547.00,40201733391,2017-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,672966.00,40201743391,2017-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,800869.00,40201813391,2018-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,705076.00,40201823391,2018-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,826485.00,40201833391,2018-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,909580.00,40201843391,2018-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,661906.00,40201913391,2019-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,723292.00,40201923391,2019-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,787515.00,40201933391,2019-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,918736.00,40201943391,2019-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,967815.00,40202013391,2020-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,1071459.00,40202023391,2020-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,1004608.00,40202033391,2020-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,765843.00,40202043391,2020-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,669373.00,40202113391,2021-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,952171.00,40202123391,2021-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,981262.00,40202133391,2021-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,843663.00,40202143391,2021-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,1199965.00,40202213391,2022-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,1013835.00,40202223391,2022-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,1167593.00,40202233391,2022-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,1440663.00,40202243391,2022-02-01
PUTNAM,Medical Equipment and Supplies Manufacturing,1359093.00,40202313391,2023-05-01
PUTNAM,Medical Equipment and Supplies Manufacturing,1441378.00,40202323391,2023-08-01
PUTNAM,Medical Equipment and Supplies Manufacturing,2116350.00,40202333391,2023-11-01
PUTNAM,Medical Equipment and Supplies Manufacturing,1925349.00,40202343391,2023-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,338198.00,41201413391,2014-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,432175.00,41201423391,2014-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,320125.00,41201433391,2014-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,469939.00,41201443391,2014-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,523487.00,41201513391,2015-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,311831.00,41201523391,2015-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,313548.00,41201533391,2015-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,411603.00,41201543391,2015-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,443094.00,41201613391,2016-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,492065.00,41201623391,2016-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,395125.00,41201633391,2016-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,503548.00,41201643391,2016-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,752259.00,41201713391,2017-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,409291.00,41201723391,2017-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,369791.00,41201733391,2017-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,622553.00,41201743391,2017-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,501540.00,41201813391,2018-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,534653.00,41201823391,2018-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,402455.00,41201833391,2018-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,429970.00,41201843391,2018-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,314013.00,41201913391,2019-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,412712.00,41201923391,2019-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,443301.00,41201933391,2019-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,524424.00,41201943391,2019-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,405521.00,41202013391,2020-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,958465.00,41202023391,2020-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,367132.00,41202033391,2020-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,609787.00,41202043391,2020-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,218055.00,41202113391,2021-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,643526.00,41202123391,2021-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,523891.00,41202133391,2021-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,622928.00,41202143391,2021-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,567736.00,41202213391,2022-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,709225.00,41202223391,2022-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,462565.00,41202233391,2022-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,388090.00,41202243391,2022-02-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,394166.00,41202313391,2023-05-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,760287.00,41202323391,2023-08-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,585734.00,41202333391,2023-11-01
RENSSELAER,Medical Equipment and Supplies Manufacturing,474797.00,41202343391,2023-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1274510.00,42201413391,2014-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1766491.00,42201423391,2014-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1397879.00,42201433391,2014-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1571726.00,42201443391,2014-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1782700.00,42201513391,2015-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1429381.00,42201523391,2015-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1584978.00,42201533391,2015-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1433846.00,42201543391,2015-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1723302.00,42201613391,2016-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1666159.00,42201623391,2016-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1432870.00,42201633391,2016-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1570662.00,42201643391,2016-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1325343.00,42201713391,2017-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1762992.00,42201723391,2017-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1477168.00,42201733391,2017-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1780380.00,42201743391,2017-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1979534.00,42201813391,2018-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1808423.00,42201823391,2018-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2616990.00,42201833391,2018-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2583230.00,42201843391,2018-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2591095.00,42201913391,2019-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2158824.00,42201923391,2019-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2016298.00,42201933391,2019-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1774621.00,42201943391,2019-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1875321.00,42202013391,2020-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1817215.00,42202023391,2020-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2467752.00,42202033391,2020-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1998067.00,42202043391,2020-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1447151.00,42202113391,2021-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,1935148.00,42202123391,2021-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2480327.00,42202133391,2021-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2585056.00,42202143391,2021-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2138134.00,42202213391,2022-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2618443.00,42202223391,2022-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2711674.00,42202233391,2022-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2852556.00,42202243391,2022-02-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,3303421.00,42202313391,2023-05-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,3441139.00,42202323391,2023-08-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2639848.00,42202333391,2023-11-01
ROCKLAND,Medical Equipment and Supplies Manufacturing,2844614.00,42202343391,2023-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,806918.00,43201413391,2014-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,456785.00,43201423391,2014-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,654725.00,43201433391,2014-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,566419.00,43201443391,2014-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,710713.00,43201513391,2015-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,543022.00,43201523391,2015-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,727846.00,43201533391,2015-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,543642.00,43201543391,2015-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,4707280.00,43201613391,2016-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,527038.00,43201623391,2016-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,757865.00,43201633391,2016-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,600509.00,43201643391,2016-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,816501.00,43201713391,2017-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1180126.00,43201723391,2017-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,557399.00,43201733391,2017-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,647102.00,43201743391,2017-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,905320.00,43201813391,2018-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1025912.00,43201823391,2018-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1018555.00,43201833391,2018-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1025045.00,43201843391,2018-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1259037.00,43201913391,2019-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1059145.00,43201923391,2019-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1141871.00,43201933391,2019-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1171782.00,43201943391,2019-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1254736.00,43202013391,2020-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1325260.00,43202023391,2020-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1237520.00,43202033391,2020-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1231506.00,43202043391,2020-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,832869.00,43202113391,2021-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1488714.00,43202123391,2021-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,2379266.00,43202133391,2021-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,2367949.00,43202143391,2021-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1943708.00,43202213391,2022-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1770696.00,43202223391,2022-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1695434.00,43202233391,2022-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,1984611.00,43202243391,2022-02-01
SARATOGA,Medical Equipment and Supplies Manufacturing,2172376.00,43202313391,2023-05-01
SARATOGA,Medical Equipment and Supplies Manufacturing,2213455.00,43202323391,2023-08-01
SARATOGA,Medical Equipment and Supplies Manufacturing,2298235.00,43202333391,2023-11-01
SARATOGA,Medical Equipment and Supplies Manufacturing,2504918.00,43202343391,2023-02-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,242150.00,44201413391,2014-05-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,248899.00,44201423391,2014-08-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,184628.00,44201433391,2014-11-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,287078.00,44201443391,2014-02-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,274320.00,44201513391,2015-05-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,336223.00,44201523391,2015-08-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,376062.00,44201533391,2015-11-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,295566.00,44201543391,2015-02-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,337290.00,44201613391,2016-05-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,260570.00,44201623391,2016-08-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,277305.00,44201633391,2016-11-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,358894.00,44201643391,2016-02-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,424427.00,44201713391,2017-05-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,348460.00,44201723391,2017-08-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,300572.00,44201733391,2017-11-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,781730.00,44201743391,2017-02-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,891004.00,44201813391,2018-05-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,521724.00,44201823391,2018-08-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,422458.00,44201833391,2018-11-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,536948.00,44201843391,2018-02-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,494670.00,44201913391,2019-05-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,545282.00,44201923391,2019-08-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,678854.00,44201933391,2019-11-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,500536.00,44201943391,2019-02-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,770511.00,44202013391,2020-05-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,1474167.00,44202023391,2020-08-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,395312.00,44202033391,2020-11-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,1078071.00,44202043391,2020-02-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,889958.00,44202113391,2021-05-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,815549.00,44202123391,2021-08-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,1109985.00,44202133391,2021-11-01
SCHENECTADY,Medical Equipment and Supplies Manufacturing,408913.00,44202143391,2021-02-01
